Zipcode,City,State,Lat,Long
987,LOMA ALTA,PR,18.4,-65.98
987,LOMAS DE CAROLINA,PR,18.4,-65.98
987,MANS DE CAROLINA,PR,18.4,-65.98
987,PARQ ECUESTRE,PR,18.4,-65.98
987,PARQ IND JN MATOS,PR,18.4,-65.98
987,PASEO DE LA ALHAMBRA,PR,18.4,-65.98
987,PASEO DEL PRADO,PR,18.4,-65.98
987,QTAS DE CAMPECHE,PR,18.4,-65.98
987,TERRS DE CAROLINA,PR,18.4,-65.98
987,URB CAROLINA ALTA,PR,18.4,-65.98
987,URB COLINITAS DE CACAO,PR,18.4,-65.98
987,URB LOS ARBOLES,PR,18.4,-65.98
987,URB LOS CACIQUES,PR,18.4,-65.98
987,URB LOS COLOBOS,PR,18.4,-65.98
987,URB METROPOLIS,PR,18.4,-65.98
987,URB MOUNTAIN VW,PR,18.4,-65.98
987,URB PARAISO DE CAROLINA,PR,18.4,-65.98
987,URB REMANZO TAINO,PR,18.4,-65.98
987,URB ROLLING HLS,PR,18.4,-65.98
987,VALLE ESCONDIDO,PR,18.4,-65.98
987,VILLA DE SAN ANTON,PR,18.4,-65.98
987,VILLA DEL MADRIGAL,PR,18.4,-65.98
988,CAROLINA,PR,18.4,-65.98
736,CAYEY,PR,18.11,-66.16
736,BDA BUENA VISTA,PR,18.11,-66.16
736,BDA CANTERA,PR,18.11,-66.16
736,BDA NUEVA,PR,18.11,-66.16
736,BDA POLVORIN,PR,18.11,-66.16
736,BDA VIEQUES,PR,18.11,-66.16
736,BO BEATRIZ,PR,18.11,-66.16
736,BO CARITE,PR,18.11,-66.16
736,BO CEDRO,PR,18.11,-66.16
736,BO FARALLON,PR,18.11,-66.16
736,BO GUAVATE,PR,18.11,-66.16
736,BO LAS PARRAS,PR,18.11,-66.16
736,BO MOGOTE,PR,18.11,-66.16
736,BO MONTELLANO,PR,18.11,-66.16
736,BO VEGAS,PR,18.11,-66.16
736,CHALETS LAS MUESAS,PR,18.11,-66.16
736,COLINAS DE CAYEY,PR,18.11,-66.16
736,COMUNIDAD SAN TOMAS,PR,18.11,-66.16
736,EST DE LAS BRUMAS,PR,18.11,-66.16
736,EST DE MONTE RIO,PR,18.11,-66.16
736,HACIENDA VISTAS DEL PLATA,PR,18.11,-66.16
736,JARD DE CAYEY,PR,18.11,-66.16
736,JARD DEL CARIBE,PR,18.11,-66.16
736,MANS DE LOS CEDROS,PR,18.11,-66.16
736,MANS MONTE VERDE,PR,18.11,-66.16
736,PARC EL POLVORIN,PR,18.11,-66.16
736,PASEO DE LAS BRUMAS,PR,18.11,-66.16
736,REPTO ANA LUISA,PR,18.11,-66.16
736,REPTO MONTELLANO,PR,18.11,-66.16
736,SECT SANCHEZ,PR,18.11,-66.16
736,URB APONTE,PR,18.11,-66.16
736,URB BOSCH,PR,18.11,-66.16
736,URB CARRASQUILLO,PR,18.11,-66.16
736,URB EL REMANSO,PR,18.11,-66.16
736,URB EL ROCIO,PR,18.11,-66.16
736,URB EL TORITO,PR,18.11,-66.16
736,URB FULLANA,PR,18.11,-66.16
736,URB LA PLANICIE,PR,18.11,-66.16
736,URB LA PLATA,PR,18.11,-66.16
736,URB LAS MUESAS,PR,18.11,-66.16
736,URB MINIMA,PR,18.11,-66.16
736,URB MIRADOR ECHEVARRI,PR,18.11,-66.16
736,URB MIRADOR UNIVERSITARIO,PR,18.11,-66.16
736,URB SAN CRISTOBAL,PR,18.11,-66.16
736,URB SAN MARTIN,PR,18.11,-66.16
736,VALLE ALTO,PR,18.11,-66.16
736,VILLA VERDE,PR,18.11,-66.16
737,CAYEY,PR,18.11,-66.16
735,CEIBA,PR,18.26,-65.64
735,ROOSEVELT RDS,PR,18.26,-65.64
735,ROOSEVELT ROADS,PR,18.26,-65.64
735,BRISAS DE CEIBA,PR,18.26,-65.64
735,EXT VILLA DEL PILAR,PR,18.26,-65.64
735,JARD AVILA,PR,18.26,-65.64
735,JARD DE CEIBA,PR,18.26,-65.64
735,JARD DE CEIBA II,PR,18.26,-65.64
735,PARC CALDERONAS,PR,18.26,-65.64
735,PARC CALDERONAS NUEVAS,PR,18.26,-65.64
735,PASEO DE LA COSTA,PR,18.26,-65.64
735,PASEOS DE CEIBA,PR,18.26,-65.64
735,RES LA CEIBA,PR,18.26,-65.64
735,URB CELINA,PR,18.26,-65.64
735,URB ROOSEVELT GDNS,PR,18.26,-65.64
735,URB SANTA MARIA,PR,18.26,-65.64
735,URB VEGAS DE CEIBA,PR,18.26,-65.64
735,VILLA DEL PILAR,PR,18.26,-65.64
735,VILLA FLORES,PR,18.26,-65.64
742,ROOSEVELT ROADS,PR,18.27,-65.65
742,CEIBA,PR,18.27,-65.65
742,ROOSEVELT RDS,PR,18.27,-65.65
638,CIALES,PR,18.33,-66.47
638,QTAS DE CIALES,PR,18.33,-66.47
638,URB DOS RIOS,PR,18.33,-66.47
638,URB LOS LLANOS,PR,18.33,-66.47
638,URB MONTE REY,PR,18.33,-66.47
739,CIDRA,PR,18.17,-66.15
739,BOSQUE REAL,PR,18.17,-66.15
739,CIUDAD PRIMAVERA,PR,18.17,-66.15
739,EST DEL BOSQUE,PR,18.17,-66.15
739,HACIENDA PRIMAVERA,PR,18.17,-66.15
739,JARD DE RABANAL,PR,18.17,-66.15
739,JARD TREASURE ISLAND,PR,18.17,-66.15
739,PARC GANDARA,PR,18.17,-66.15
739,PARC GANDARA II,PR,18.17,-66.15
739,SECT CAMPOBELLO,PR,18.17,-66.15
739,SECT LOZADA,PR,18.17,-66.15
739,URB CAMPO BELLO,PR,18.17,-66.15
739,URB CAMPO LAGO,PR,18.17,-66.15
739,URB CAMPO PRIMAVERA,PR,18.17,-66.15
739,URB DOMINGO ALEJANDRO,PR,18.17,-66.15
739,URB DOMINGO RODRIGUEZ,PR,18.17,-66.15
739,URB FERRER,PR,18.17,-66.15
739,URB FREIRE,PR,18.17,-66.15
739,URB SABANERA,PR,18.17,-66.15
739,URB TREASURE VLY,PR,18.17,-66.15
739,VILLA DEL CARMEN,PR,18.17,-66.15
739,VISTA MONTE,PR,18.17,-66.15
769,COAMO,PR,18.08,-66.36
769,ALTS DE COAMO,PR,18.08,-66.36
769,BDA SAN ANTONIO,PR,18.08,-66.36
769,EST DE COAMO,PR,18.08,-66.36
769,EST DE HUCAR,PR,18.08,-66.36
769,EXT JARD DE COAMO,PR,18.08,-66.36
769,HACIENDA MIRAFLORES,PR,18.08,-66.36
769,HACIENDAS MONTERREY,PR,18.08,-66.36
769,JARD DE COAMO,PR,18.08,-66.36
769,JARD DE SANTA ANA,PR,18.08,-66.36
769,MANS DE COAMO,PR,18.08,-66.36
769,PARC NIAGARA,PR,18.08,-66.36
769,PASEO REAL,PR,18.08,-66.36
769,URB BELLA VISTA EST,PR,18.08,-66.36
769,URB COAMO GDNS,PR,18.08,-66.36
769,URB EL BOSQUE,PR,18.08,-66.36
769,URB EL EDEN,PR,18.08,-66.36
769,URB LA ARBOLEDA,PR,18.08,-66.36
769,URB LAS AGUILAS,PR,18.08,-66.36
769,URB LAS FUENTES DE COAMO,PR,18.08,-66.36
769,URB MONTE FLORES,PR,18.08,-66.36
769,URB MONTE REAL,PR,18.08,-66.36
769,URB PARAISO DE COAMO,PR,18.08,-66.36
769,URB PROVINCIAS DEL RIO 1,PR,18.08,-66.36
769,URB PROVINCIAS DEL RIO 2,PR,18.08,-66.36
769,URB SAN ANTONIO,PR,18.08,-66.36
769,URB VISTAMAR,PR,18.08,-66.36
769,VALLE ARRIBA,PR,18.08,-66.36
769,VALLE ESCONDIDO,PR,18.08,-66.36
769,VILLA CRISTINA,PR,18.08,-66.36
769,VILLA MADRID,PR,18.08,-66.36
769,VILLA SANTA CATALINA,PR,18.08,-66.36
769,VILLA TROPICAL,PR,18.08,-66.36
769,VISTA DEL SOL,PR,18.08,-66.36
769,VISTAS DE COAMO,PR,18.08,-66.36
782,COMERIO,PR,18.22,-66.22
782,URB ARIEL,PR,18.22,-66.22
782,URB LA HACIENDA,PR,18.22,-66.22
782,URB LA PLATA,PR,18.22,-66.22
782,URB PASARELL,PR,18.22,-66.22
782,URB RIO PLATA,PR,18.22,-66.22
782,URB SABANA DEL PALMAR,PR,18.22,-66.22
783,COROZAL,PR,18.34,-66.31
783,BDA SOSTRE,PR,18.34,-66.31
783,BO PUEBLO,PR,18.34,-66.31
783,COLINAS DE COROZAL,PR,18.34,-66.31
783,EXT SYLVIA,PR,18.34,-66.31
783,LOMA LINDA,PR,18.34,-66.31
783,URB CERROMONTE,PR,18.34,-66.31
783,URB CIBUCO,PR,18.34,-66.31
783,URB EL CENTRO,PR,18.34,-66.31
783,URB LAS BRISAS,PR,18.34,-66.31
783,URB MARIA DEL CARMEN,PR,18.34,-66.31
783,URB MONTEREY,PR,18.34,-66.31
783,URB MONTEVERDE,PR,18.34,-66.31
783,URB SAN FELIZ,PR,18.34,-66.31
783,URB SOBRINO,PR,18.34,-66.31
783,URB SYLVIA,PR,18.34,-66.31
783,VALLE DE ARAMANA,PR,18.34,-66.31
780,COTO LAUREL,PR,18.09,-66.57
780,PONCE,PR,18.09,-66.57
780,BO VERDUM,PR,18.09,-66.57
780,BRISAS DEL LAGO,PR,18.09,-66.57
780,BRISAS DEL LAUREL,PR,18.09,-66.57
780,EST DEL LAUREL,PR,18.09,-66.57
780,EXT LAGO HORIZONTE,PR,18.09,-66.57
780,HACIENDAS DEL MONTE,PR,18.09,-66.57
780,MANS DEL SUR,PR,18.09,-66.57
780,MANS REAL,PR,18.09,-66.57
780,URB EL LAUREL,PR,18.09,-66.57
780,URB LAGO HORIZONTE,PR,18.09,-66.57
780,URB LAUREL SUR,PR,18.09,-66.57
780,URB LLANOS DEL SUR,PR,18.09,-66.57
780,URB SANTA RITA,PR,18.09,-66.57
780,URB SANTA RITA 2,PR,18.09,-66.57
780,URB SANTA RITA 3,PR,18.09,-66.57
780,URB SOMBRAS DEL REAL,PR,18.09,-66.57
780,VILLAS DEL LAUREL 1,PR,18.09,-66.57
780,VILLAS DEL LAUREL 2,PR,18.09,-66.57
780,VILLAS DEL TUREY,PR,18.09,-66.57
775,CULEBRA,PR,18.31,-65.3
646,DORADO,PR,18.47,-66.27
646,BO ARENAL,PR,18.47,-66.27
646,BO SALDINERA,PR,18.47,-66.27
646,BOSQUE DORADO,PR,18.47,-66.27
646,CHALETS DE DORADO,PR,18.47,-66.27
646,COMUNIDAD ARENALES,PR,18.47,-66.27
646,COMUNIDAD ARENALES II,PR,18.47,-66.27
646,HACIENDA MI QUERIDO VIEJO,PR,18.47,-66.27
646,JARD DE DORADO,PR,18.47,-66.27
646,JARD DORADO,PR,18.47,-66.27
646,PARC EL COTTO,PR,18.47,-66.27
646,PARC MAMEYAL,PR,18.47,-66.27
646,PARC SAN ANTONIO,PR,18.47,-66.27
646,PASEO DEL MAR,PR,18.47,-66.27
646,PASEO DEL SOL,PR,18.47,-66.27
646,PASEO LAS OLAS,PR,18.47,-66.27
646,PASEO LAS PALMAS,PR,18.47,-66.27
646,PASEO LOS CORALES,PR,18.47,-66.27
646,PASEO LOS CORALES II,PR,18.47,-66.27
646,PASEO REAL,PR,18.47,-66.27
646,QTAS DE DORADO,PR,18.47,-66.27
646,SECT LA ALDEA,PR,18.47,-66.27
646,URB COSTA DE ORO,PR,18.47,-66.27
646,URB DORADO COUNTRY ESTS,PR,18.47,-66.27
646,URB DORADO DEL MAR,PR,18.47,-66.27
646,URB DORADO REEF,PR,18.47,-66.27
646,URB DORAVILLE,PR,18.47,-66.27
646,URB GABLES BREEZE,PR,18.47,-66.27
646,URB GOLDEN HLS,PR,18.47,-66.27
646,URB LOS MONTES,PR,18.47,-66.27
646,URB LOS PRADOS NORTE,PR,18.47,-66.27
646,URB LOS PRADOS SUR,PR,18.47,-66.27
646,URB MARTORELL,PR,18.47,-66.27
646,URB MIRAFLORES,PR,18.47,-66.27
646,URB MONTE BELLO,PR,18.47,-66.27
646,URB MONTE ELENA,PR,18.47,-66.27
646,URB MONTE MAYOR,PR,18.47,-66.27
646,URB MONTE VERDE,PR,18.47,-66.27
646,URB MONTELINDO,PR,18.47,-66.27
646,URB MONTEREAL,PR,18.47,-66.27
646,URB PAISAJES DE DORADO,PR,18.47,-66.27
646,URB PALMAR DORADO NORTE,PR,18.47,-66.27
646,URB SABANERA DORADO,PR,18.47,-66.27
646,URB SANTA BARBARA,PR,18.47,-66.27
646,URB THE CLUSTERS,PR,18.47,-66.27
646,URB THE ESTATES,PR,18.47,-66.27
646,VALLE DORADO,PR,18.47,-66.27
646,VILLA PLATA,PR,18.47,-66.27
646,VILLA SANTA,PR,18.47,-66.27
646,VILLA SANTA II,PR,18.47,-66.27
647,ENSENADA,PR,17.96,-66.94
647,URB BACO,PR,17.96,-66.94
738,FAJARDO,PR,18.33,-65.65
738,ALTS DE MONTE BRISAS,PR,18.33,-65.65
738,ALTS DE SAN PEDRO,PR,18.33,-65.65
738,BDA OBRERA,PR,18.33,-65.65
738,BDA ROOSEVELT,PR,18.33,-65.65
738,BO JERUSALEM,PR,18.33,-65.65
738,BO PROYECTO FEMA,PR,18.33,-65.65
738,BO PROYECTO VEVE CALZADA 3,PR,18.33,-65.65
738,BO VEGA BAJA,PR,18.33,-65.65
738,EXT MELENDEZ,PR,18.33,-65.65
738,EXT VEVE CALZADA,PR,18.33,-65.65
738,JARD DE MONTE BRISAS,PR,18.33,-65.65
738,LA COSTA APTS,PR,18.33,-65.65
738,MANS PUNTA DEL ESTE,PR,18.33,-65.65
738,QTAS DE FAJARDO,PR,18.33,-65.65
738,TERR DEMAJAGUA,PR,18.33,-65.65
738,TERR DEMAJAGUA 2,PR,18.33,-65.65
738,URB ALHAMBRA,PR,18.33,-65.65
738,URB ALTAMIRA,PR,18.33,-65.65
738,URB BARALT,PR,18.33,-65.65
738,URB BATEY,PR,18.33,-65.65
738,URB FAJARDO GDNS,PR,18.33,-65.65
738,URB GARCIA PONCE,PR,18.33,-65.65
738,URB LA COSTA GDNS HOMES,PR,18.33,-65.65
738,URB MARINES,PR,18.33,-65.65
738,URB MELENDEZ,PR,18.33,-65.65
738,URB MONTE BRISAS 2,PR,18.33,-65.65
738,URB MONTE BRISAS 3,PR,18.33,-65.65
738,URB MONTE BRISAS 5,PR,18.33,-65.65
738,URB MONTE VISTA,PR,18.33,-65.65
738,URB MONTEMAR,PR,18.33,-65.65
738,URB NARANJO VALLEY,PR,18.33,-65.65
738,URB PUERTAS DEL SOL,PR,18.33,-65.65
738,URB RAFAEL BERMUDEZ,PR,18.33,-65.65
738,URB SAN PEDRO,PR,18.33,-65.65
738,URB SANTA ISIDRA 1,PR,18.33,-65.65
738,URB SANTA ISIDRA 2,PR,18.33,-65.65
738,URB SANTA ISIDRA 3,PR,18.33,-65.65
738,URB SANTA ISIDRA 4,PR,18.33,-65.65
738,URB VEVE CALZADA,PR,18.33,-65.65
738,URB VIERA,PR,18.33,-65.65
738,VALLE VERDE,PR,18.33,-65.65
738,VILLA CLARITA,PR,18.33,-65.65
738,VILLA MARINA,PR,18.33,-65.65
738,VISTAS DEL CONVENTO,PR,18.33,-65.65
738,VISTAS DEL MAR,PR,18.33,-65.65
650,FLORIDA,PR,18.36,-66.56
650,ALT DE FLORIDA,PR,18.36,-66.56
650,EST DE ARROYO,PR,18.36,-66.56
650,REPTO SEOANE,PR,18.36,-66.56
650,URB ALTOS DE FLORIDA,PR,18.36,-66.56
650,URB LAS FLORES,PR,18.36,-66.56
650,URB VEGAS DE FLORIDA,PR,18.36,-66.56
652,GARROCHALES,PR,18.45,-66.6
652,HACIENDA DE GARROCHALES,PR,18.45,-66.6
652,URB LOS JARDINES,PR,18.45,-66.6
653,GUANICA,PR,17.97,-66.93
653,BDA ESPERANZA,PR,17.97,-66.93
653,BO LA LUNA,PR,17.97,-66.93
653,URB BAHIA,PR,17.97,-66.93
653,URB SAGRADO CORAZON,PR,17.97,-66.93
653,URB SANTA CLARA,PR,17.97,-66.93
653,VISTA MAR,PR,17.97,-66.93
784,GUAYAMA,PR,17.97,-66.11
784,ALTS DEL OLIMPO,PR,17.97,-66.11
784,BDA BLONDET,PR,17.97,-66.11
784,BDA BORINQUEN,PR,17.97,-66.11
784,BDA MARIN,PR,17.97,-66.11
784,BDA SANTA ANA,PR,17.97,-66.11
784,BO MACHETE,PR,17.97,-66.11
784,BO OLIMPO,PR,17.97,-66.11
784,BRISAS DEL MAR,PR,17.97,-66.11
784,BRISAS DEL MAR ELDERLY,PR,17.97,-66.11
784,CHALETS DE BRISAS DEL MAR,PR,17.97,-66.11
784,COMUNIDAD MIRAMAR,PR,17.97,-66.11
784,COMUNIDAD PUENTE JOBOS,PR,17.97,-66.11
784,COMUNIDAD SAN MARTIN,PR,17.97,-66.11
784,HACIENDA GUAMANI,PR,17.97,-66.11
784,HACIENDA JAZMIN,PR,17.97,-66.11
784,JARD DE GUAMANI,PR,17.97,-66.11
784,JARD DE MONTE OLIVO,PR,17.97,-66.11
784,PARC NUEVA OLIMPO,PR,17.97,-66.11
784,RES VALLES DE GUAYAMA,PR,17.97,-66.11
784,URB ALGARROBOS,PR,17.97,-66.11
784,URB BELLO HORIZONTE,PR,17.97,-66.11
784,URB CAMINO DE LA PRINCESA,PR,17.97,-66.11
784,URB CARIBE MAR,PR,17.97,-66.11
784,URB COSTA AZUL,PR,17.97,-66.11
784,URB DORADO,PR,17.97,-66.11
784,URB EL LEGADO GOLF RESORT,PR,17.97,-66.11
784,URB GREEN HLS,PR,17.97,-66.11
784,URB GUAYAMA VALLEY,PR,17.97,-66.11
784,URB LA HACIENDA,PR,17.97,-66.11
784,URB REXMANOR,PR,17.97,-66.11
784,URB VILLAMAR,PR,17.97,-66.11
784,URB VISTAMAR,PR,17.97,-66.11
784,URB VISTAMAR 3,PR,17.97,-66.11
784,URB VIVES,PR,17.97,-66.11
784,VALLES DE GUAYAMA,PR,17.97,-66.11
784,VILLA ROSA,PR,17.97,-66.11
784,VILLA ROSA 1,PR,17.97,-66.11
784,VILLA ROSA 2,PR,17.97,-66.11
784,VILLA ROSA 3,PR,17.97,-66.11
784,VILLA UNIVERSITARIA,PR,17.97,-66.11
785,GUAYAMA,PR,17.97,-66.11
656,GUAYANILLA,PR,18.02,-66.79
656,BDA GUAYDIA,PR,18.02,-66.79
656,BO LOS SITIOS,PR,18.02,-66.79
656,EXT SANTA ELENA 2,PR,18.02,-66.79
656,EXT SANTA ELENA 3,PR,18.02,-66.79
656,URB LA CONCEPCION,PR,18.02,-66.79
656,URB MONTE CLARO,PR,18.02,-66.79
656,URB SAN AUGUSTO,PR,18.02,-66.79
656,URB SANTA ELENA,PR,18.02,-66.79
656,URB SANTA ELENA 2,PR,18.02,-66.79
656,URB SANTA MARIA,PR,18.02,-66.79
656,URB STELLA,PR,18.02,-66.79
656,VILLA DEL RIO,PR,18.02,-66.79
965,GUAYNABO,PR,18.38,-66.11
965,BDA VIETNAM,PR,18.38,-66.11
965,BO AMELIA,PR,18.38,-66.11
965,BO SABANA,PR,18.38,-66.11
965,VILLA CONCEPCION 1,PR,18.38,-66.11
965,VILLA CONCEPCION 2,PR,18.38,-66.11
966,GUAYNABO,PR,18.38,-66.11
966,ALT DE TORRIMAR,PR,18.38,-66.11
966,BDA BUEN SAMARITANO,PR,18.38,-66.11
966,BDA SAN MIGUEL,PR,18.38,-66.11
966,BO BUEN SAMARITANO,PR,18.38,-66.11
966,BO JUAN DOMINGO,PR,18.38,-66.11
966,CHALET DE LA REINA,PR,18.38,-66.11
966,EST DE TORRIMAR,PR,18.38,-66.11
966,EXT VICTOR BRAEGER,PR,18.38,-66.11
966,EXT VILLA CAPARRA,PR,18.38,-66.11
966,MANS DE TINTILLO,PR,18.38,-66.11
966,MANS GARDEN HLS,PR,18.38,-66.11
966,PARQ DE VILLA CAPARRA,PR,18.38,-66.11
966,PARQ MEDITERRANEO,PR,18.38,-66.11
966,REPTO SANTANA,PR,18.38,-66.11
966,TERRS DE TINTILLO,PR,18.38,-66.11
966,URB ARBOLEDA,PR,18.38,-66.11
966,URB GARDEN CT,PR,18.38,-66.11
966,URB GARDEN HLS,PR,18.38,-66.11
966,URB GARDEN HLS EST,PR,18.38,-66.11
966,URB GARDEN HLS VILLAS,PR,18.38,-66.11
966,URB GARDENVILLE,PR,18.38,-66.11
966,URB LOS FRAILES NORTE,PR,18.38,-66.11
966,URB MARTIN CT,PR,18.38,-66.11
966,URB NOVAS CT,PR,18.38,-66.11
966,URB PRADO ALTO,PR,18.38,-66.11
966,URB SEVILLA BILTMORE,PR,18.38,-66.11
966,URB SUCHVILLE,PR,18.38,-66.11
966,URB SUSAN CT,PR,18.38,-66.11
966,URB SUSAN CT CHALETS,PR,18.38,-66.11
966,URB TINTILLO GDNS,PR,18.38,-66.11
966,URB TINTILLO HLS,PR,18.38,-66.11
966,URB TORRIMAR,PR,18.38,-66.11
966,URB VICTOR BRAEGER,PR,18.38,-66.11
966,VILLA CAPARRA,PR,18.38,-66.11
966,VILLA VERDE,PR,18.38,-66.11
966,VILLAS DE CAPARRA,PR,18.38,-66.11
966,VILLAS DE PRADO ALTO,PR,18.38,-66.11
966,VILLAS DE TINTILLOS,PR,18.38,-66.11
966,VILLAS DE TRUJILLO,PR,18.38,-66.11
968,GUAYNABO,PR,18.38,-66.11
968,ALT DE SAN PATRICIO,PR,18.38,-66.11
968,AMELIA IND PARK,PR,18.38,-66.11
968,CAPARRA HLS IND PARK,PR,18.38,-66.11
968,EXT ALTS DE SAN PATRICIO,PR,18.38,-66.11
968,METRO OFFICE PARK,PR,18.38,-66.11
968,PARQ SAN PATRICIO,PR,18.38,-66.11
968,REXCO IND PARK,PR,18.38,-66.11
968,URB CAPARRA HLS,PR,18.38,-66.11
968,URB GOLDEN GATE,PR,18.38,-66.11
968,URB PARKSIDE,PR,18.38,-66.11
968,URB SAN PATRICIO,PR,18.38,-66.11
968,URB SAN PATRICIO MEADOWS,PR,18.38,-66.11
969,GUAYNABO,PR,18.38,-66.11
969,ALT DE SANTA MARIA,PR,18.38,-66.11
969,ALT DE TORRIMAR,PR,18.38,-66.11
969,ALT DE TORRIMAR ESTE,PR,18.38,-66.11
969,BOSQUE DE LOS FRAILES,PR,18.38,-66.11
969,CHALETS DE ALTAVISTA,PR,18.38,-66.11
969,CHALETS DE SANTA CLARA,PR,18.38,-66.11
969,COLINAS DE GUAYNABO,PR,18.38,-66.11
969,COLINAS DE PARKVILLE,PR,18.38,-66.11
969,COLINAS METROPOLITANA,PR,18.38,-66.11
969,EST DEL PARQUE,PR,18.38,-66.11
969,EST REALES,PR,18.38,-66.11
969,EXT PARKVILLE,PR,18.38,-66.11
969,EXT SANTA PAULA,PR,18.38,-66.11
969,EXT TERRS DE GUAYNABO,PR,18.38,-66.11
969,MANS DE ALEJANDRINO,PR,18.38,-66.11
969,MANS DE GUAYNABO,PR,18.38,-66.11
969,MANS DE SANTA PAULA,PR,18.38,-66.11
969,MANS REALES,PR,18.38,-66.11
969,PARQ DE BUCARE,PR,18.38,-66.11
969,PARQ DE BUCARE II,PR,18.38,-66.11
969,PARQ SAN RAMON,PR,18.38,-66.11
969,PARQ TORREMOLINOS,PR,18.38,-66.11
969,QTAS REALES,PR,18.38,-66.11
969,REPTO LA ESPERANZA,PR,18.38,-66.11
969,TERRS DE GUAYNABO,PR,18.38,-66.11
969,URB ALTO APOLO,PR,18.38,-66.11
969,URB ALTO APOLO STATES,PR,18.38,-66.11
969,URB APOLO,PR,18.38,-66.11
969,URB BALDWIN MANSIONS,PR,18.38,-66.11
969,URB BALDWIN PARK,PR,18.38,-66.11
969,URB BELLOMONTE,PR,18.38,-66.11
969,URB BUCARE,PR,18.38,-66.11
969,URB BUCARE GDNS,PR,18.38,-66.11
969,URB CERRO REAL,PR,18.38,-66.11
969,URB COLIMAR,PR,18.38,-66.11
969,URB COLLEGEVILLE,PR,18.38,-66.11
969,URB EL ALAMO,PR,18.38,-66.11
969,URB EL JARD DE GUAYNABO,PR,18.38,-66.11
969,URB EL PALMAR DE TORRIMAR,PR,18.38,-66.11
969,URB FRAILES SUR,PR,18.38,-66.11
969,URB HIGHLAND GDNS,PR,18.38,-66.11
969,URB JUAN PONCE DE LEON,PR,18.38,-66.11
969,URB LA COLINA,PR,18.38,-66.11
969,URB LA LOMITA,PR,18.38,-66.11
969,URB LA VILLA DE TORRIMAR,PR,18.38,-66.11
969,URB LOS FRAILES SUR,PR,18.38,-66.11
969,URB MALLORCA,PR,18.38,-66.11
969,URB MONTE ALVERNIA,PR,18.38,-66.11
969,URB MONTE OLIMPO,PR,18.38,-66.11
969,URB MUNOZ RIVERA,PR,18.38,-66.11
969,URB OASIS GDNS,PR,18.38,-66.11
969,URB PALMA REAL,PR,18.38,-66.11
969,URB PARKVILLE,PR,18.38,-66.11
969,URB PINEIRO,PR,18.38,-66.11
969,URB PONCE DE LEON,PR,18.38,-66.11
969,URB SAN FRANCISCO JAVIER,PR,18.38,-66.11
969,URB SAN RAMON,PR,18.38,-66.11
969,URB SANTA CLARA,PR,18.38,-66.11
969,URB SANTA PAULA,PR,18.38,-66.11
969,URB SIERRA BERDECIA,PR,18.38,-66.11
969,URB TERRANOVA,PR,18.38,-66.11
969,URB TIERRA ALTA I,PR,18.38,-66.11
969,URB TIERRA ALTA II,PR,18.38,-66.11
969,URB TIERRA ALTA III,PR,18.38,-66.11
969,URB TORREMOLINOS,PR,18.38,-66.11
969,URB TORRIMAR EST,PR,18.38,-66.11
969,VILLA AVILA,PR,18.38,-66.11
969,VILLA CLEMENTINA,PR,18.38,-66.11
969,VILLA LISSETTE,PR,18.38,-66.11
969,VILLAS DEL PARQUE,PR,18.38,-66.11
969,VILLAS REALES,PR,18.38,-66.11
969,VISTAS DE GUAYNABO,PR,18.38,-66.11
970,GUAYNABO,PR,18.38,-66.11
971,GUAYNABO,PR,18.38,-66.11
971,URB CAMINO DEL MONTE,PR,18.38,-66.11
971,URB LA FONTANA DE TORRIMAR,PR,18.38,-66.11
778,GURABO,PR,18.25,-65.97
778,ALT DE MONTEBRISAS,PR,18.25,-65.97
778,BDA CAMPAMENTO,PR,18.25,-65.97
778,BDA NUEVA,PR,18.25,-65.97
778,CIUDAD JARDIN,PR,18.25,-65.97
778,EST DE GRAN VISTA,PR,18.25,-65.97
778,EST DE SANTA BARBARA,PR,18.25,-65.97
778,EST SIERVAS DE MARIA,PR,18.25,-65.97
778,EXT LLANOS DE GURABO,PR,18.25,-65.97
778,EXT VILLA MARINA,PR,18.25,-65.97
778,JARD DE GURABO,PR,18.25,-65.97
778,LOMAS DEL SOL,PR,18.25,-65.97
778,MANS DE NAVARRO,PR,18.25,-65.97
778,MANS DE SANTA BARBARA,PR,18.25,-65.97
778,PARC NUEVAS,PR,18.25,-65.97
778,PARQ LAS AMERICAS,PR,18.25,-65.97
778,PASEO DE SANTA BARBARA,PR,18.25,-65.97
778,PRADERAS DE NAVARRO,PR,18.25,-65.97
778,REPTO SAN JOSE,PR,18.25,-65.97
778,URB ALTAPAZ,PR,18.25,-65.97
778,URB BAJO COSTO,PR,18.25,-65.97
778,URB EL VIVERO,PR,18.25,-65.97
778,URB GRAN VISTA I,PR,18.25,-65.97
778,URB GRAN VISTA II,PR,18.25,-65.97
778,URB HEAVENLY VW EST,PR,18.25,-65.97
778,URB HORIZONTE,PR,18.25,-65.97
778,URB LLANOS DE GURABO,PR,18.25,-65.97
778,URB LOS FLAMBOYANES,PR,18.25,-65.97
778,URB LOS ROBLES,PR,18.25,-65.97
778,URB MONTE SUBACIO,PR,18.25,-65.97
778,URB OREILLY,PR,18.25,-65.97
778,URB PARAISO DE GURABO,PR,18.25,-65.97
778,URB PRECIOSA,PR,18.25,-65.97
778,URB REINA DE LOS ANGELES,PR,18.25,-65.97
